Year,Country of Origin (ISO),Country of Origin,Country of Asylum (ISO),Country of Asylum,Country of Resettlement (ISO),Country of Resettlement,Total submissions (persons)
2015,AFG,Afghanistan,RUS,Russian Federation,SWE,Sweden,17
2015,IRN,Iran (Islamic Rep. of),UKR,Ukraine,USA,United States of America,2
2015,ERI,Eritrea,TUR,Turkey,USA,United States of America,2
2015,IRN,Iran (Islamic Rep. of),UKR,Ukraine,CAN,Canada,1
2015,IRQ,Iraq,RUS,Russian Federation,SWE,Sweden,1
2015,SOM,Somalia,UKR,Ukraine,USA,United States of America,3
2015,IRN,Iran (Islamic Rep. of),TUR,Turkey,USA,United States of America,2054
2015,ERI,Eritrea,MLT,Malta,USA,United States of America,179
2015,SOM,Somalia,RUS,Russian Federation,SWE,Sweden,1
2015,SDN,Sudan,UKR,Ukraine,USA,United States of America,1
2015,IRQ,Iraq,TUR,Turkey,USA,United States of America,5374
2015,SOM,Somalia,MLT,Malta,USA,United States of America,207
2015,SDN,Sudan,RUS,Russian Federation,SWE,Sweden,4
2015,SOM,Somalia,TUR,Turkey,USA,United States of America,99
2015,SYR,Syrian Arab Rep.,UKR,Ukraine,USA,United States of America,7
2015,SOM,Somalia,TUR,Turkey,GBR,United Kingdom of Great Britain and Northern Ireland,1
2015,SYR,Syrian Arab Rep.,TUR,Turkey,DNK,Denmark,9
2015,SDN,Sudan,MLT,Malta,USA,United States of America,5
2015,SYR,Syrian Arab Rep.,RUS,Russian Federation,SWE,Sweden,2
2015,SDN,Sudan,TUR,Turkey,USA,United States of America,1
2015,IRN,Iran (Islamic Rep. of),TUR,Turkey,NLD,Netherlands,2
2015,AFG,Afghanistan,RUS,Russian Federation,FIN,Finland,21
2015,SYR,Syrian Arab Rep.,TUR,Turkey,GBR,United Kingdom of Great Britain and Northern Ireland,404
2015,SDN,Sudan,RUS,Russian Federation,NOR,Norway,4
2015,AFG,Afghanistan,UKR,Ukraine,DNK,Denmark,5
2015,AFG,Afghanistan,RUS,Russian Federation,USA,United States of America,13
2015,IRN,Iran (Islamic Rep. of),TUR,Turkey,SWE,Sweden,5
2015,SOM,Somalia,TUR,Turkey,NOR,Norway,1
2015,SOM,Somalia,TUR,Turkey,NLD,Netherlands,1
2015,SDN,Sudan,RUS,Russian Federation,FIN,Finland,1
2015,SOM,Somalia,TUR,Turkey,SWE,Sweden,6
2015,ERI,Eritrea,RUS,Russian Federation,USA,United States of America,1
2015,IRN,Iran (Islamic Rep. of),TUR,Turkey,AUS,Australia,68
2015,SYR,Syrian Arab Rep.,TUR,Turkey,NOR,Norway,234
2015,SYR,Syrian Arab Rep.,TUR,Turkey,NLD,Netherlands,9
2015,IRN,Iran (Islamic Rep. of),TUR,Turkey,FIN,Finland,4
2015,AFG,Afghanistan,RUS,Russian Federation,CAN,Canada,8
2015,SYR,Syrian Arab Rep.,TUR,Turkey,SWE,Sweden,57
2015,SDN,Sudan,RUS,Russian Federation,USA,United States of America,3
2015,IRQ,Iraq,TUR,Turkey,AUS,Australia,273
2015,IRQ,Iraq,TUR,Turkey,FIN,Finland,3
2015,AFG,Afghanistan,TUR,Turkey,CAN,Canada,6
2015,SYR,Syrian Arab Rep.,TUR,Turkey,AUS,Australia,203
2015,SYR,Syrian Arab Rep.,UKR,Ukraine,DNK,Denmark,1
2015,AFG,Afghanistan,UKR,Ukraine,SWE,Sweden,6
2015,IRN,Iran (Islamic Rep. of),TUR,Turkey,BEL,Belgium,18
2015,SYR,Syrian Arab Rep.,RUS,Russian Federation,USA,United States of America,5
2015,SYR,Syrian Arab Rep.,TUR,Turkey,USA,United States of America,7169
2015,IRN,Iran (Islamic Rep. of),TUR,Turkey,CAN,Canada,474
2015,SYR,Syrian Arab Rep.,TUR,Turkey,HUN,Hungary,1
2015,AFG,Afghanistan,TUR,Turkey,USA,United States of America,678
2015,AFG,Afghanistan,UKR,Ukraine,USA,United States of America,30
2016,SYR,Syrian Arab Rep.,TUR,Turkey,FIN,Finland,715
2016,AFG,Afghanistan,RUS,Russian Federation,USA,United States of America,15
2016,SYR,Syrian Arab Rep.,TUR,Turkey,HUN,Hungary,4
2016,SYR,Syrian Arab Rep.,TUR,Turkey,USA,United States of America,1768
2016,SYR,Syrian Arab Rep.,TUR,Turkey,CZE,Czechia,100
2016,IRQ,Iraq,TUR,Turkey,AUS,Australia,488
2016,SYR,Syrian Arab Rep.,TUR,Turkey,EST,Estonia,66
2016,SYR,Syrian Arab Rep.,RUS,Russian Federation,SWE,Sweden,8
2016,SYR,Syrian Arab Rep.,TUR,Turkey,MLT,Malta,6
2016,SYR,Syrian Arab Rep.,TUR,Turkey,NZL,New Zealand,1
2016,COD,Dem. Rep. of the Congo,RUS,Russian Federation,USA,United States of America,4
2016,AFG,Afghanistan,UKR,Ukraine,USA,United States of America,5
2016,SYR,Syrian Arab Rep.,TUR,Turkey,AUS,Australia,199
2016,SYR,Syrian Arab Rep.,TUR,Turkey,SWE,Sweden,441
2016,SYR,Syrian Arab Rep.,TUR,Turkey,AUT,Austria,6
2016,SOM,Somalia,RUS,Russian Federation,USA,United States of America,1
2016,IRN,Iran (Islamic Rep. of),AZE,Azerbaijan,FRA,France,5
2016,ERI,Eritrea,UKR,Ukraine,USA,United States of America,1
2016,AFG,Afghanistan,UKR,Ukraine,SWE,Sweden,1
2016,SDN,Sudan,RUS,Russian Federation,USA,United States of America,3
2016,AFG,Afghanistan,RUS,Russian Federation,CAN,Canada,10
2016,AFG,Afghanistan,RUS,Russian Federation,FRA,France,1
2016,IRN,Iran (Islamic Rep. of),UKR,Ukraine,USA,United States of America,3
2016,SYR,Syrian Arab Rep.,TUR,Turkey,LUX,Luxembourg,164
2016,SYR,Syrian Arab Rep.,TUR,Turkey,ITA,Italy,544
2016,SYR,Syrian Arab Rep.,RUS,Russian Federation,USA,United States of America,6
2016,IRN,Iran (Islamic Rep. of),TUR,Turkey,CAN,Canada,1
2016,SYR,Syrian Arab Rep.,RUS,Russian Federation,FRA,France,1
2016,SOM,Somalia,UKR,Ukraine,USA,United States of America,12
2016,SYR,Syrian Arab Rep.,TUR,Turkey,ROU,Romania,15
2016,AFG,Afghanistan,TUR,Turkey,USA,United States of America,653
2016,SYR,Syrian Arab Rep.,TUR,Turkey,HRV,Croatia,35
2016,IRQ,Iraq,TUR,Turkey,CAN,Canada,140
2016,SYR,Syrian Arab Rep.,TUR,Turkey,FRA,France,1690
2016,AFG,Afghanistan,BLR,Belarus,USA,United States of America,15
2016,SYR,Syrian Arab Rep.,TUR,Turkey,BGR,Bulgaria,41
2016,ERI,Eritrea,TUR,Turkey,USA,United States of America,4
2016,SYR,Syrian Arab Rep.,TUR,Turkey,CAN,Canada,4975
2016,ERI,Eritrea,MLT,Malta,USA,United States of America,179
2016,AFG,Afghanistan,TUR,Turkey,GBR,United Kingdom of Great Britain and Northern Ireland,25
2016,IRN,Iran (Islamic Rep. of),TUR,Turkey,USA,United States of America,1754
2016,SYR,Syrian Arab Rep.,TUR,Turkey,LVA,Latvia,53
2016,AFG,Afghanistan,UKR,Ukraine,CAN,Canada,2
2016,IRQ,Iraq,TUR,Turkey,GBR,United Kingdom of Great Britain and Northern Ireland,125
2016,SOM,Somalia,MLT,Malta,USA,United States of America,147
2016,SYR,Syrian Arab Rep.,TUR,Turkey,ESP,Spain,299
2016,IRQ,Iraq,TUR,Turkey,USA,United States of America,8596
2016,COD,Dem. Rep. of the Congo,UKR,Ukraine,CAN,Canada,3
2016,IRQ,Iraq,TUR,Turkey,ITA,Italy,1
2016,SYR,Syrian Arab Rep.,TUR,Turkey,PRT,Portugal,46
2016,SYR,Syrian Arab Rep.,TUR,Turkey,GBR,United Kingdom of Great Britain and Northern Ireland,1068
2016,SYR,Syrian Arab Rep.,TUR,Turkey,NOR,Norway,910
2016,SDN,Sudan,MLT,Malta,USA,United States of America,3
2016,SYR,Syrian Arab Rep.,TUR,Turkey,NLD,Netherlands,1034
2016,SOM,Somalia,TUR,Turkey,USA,United States of America,52
2016,IRN,Iran (Islamic Rep. of),UKR,Ukraine,CAN,Canada,1
2016,AFG,Afghanistan,UKR,Ukraine,NOR,Norway,1
2016,SYR,Syrian Arab Rep.,TUR,Turkey,DEU,Germany,2146
2016,SYR,Syrian Arab Rep.,MLT,Malta,USA,United States of America,16
2016,SDN,Sudan,RUS,Russian Federation,FIN,Finland,1
2016,SDN,Sudan,TUR,Turkey,USA,United States of America,9
2016,SYR,Syrian Arab Rep.,TUR,Turkey,LTU,Lithuania,85
2016,IRQ,Iraq,TUR,Turkey,CHE,Switzerland,5
2016,IRN,Iran (Islamic Rep. of),TUR,Turkey,AUS,Australia,153
2016,IRQ,Iraq,RUS,Russian Federation,DNK,Denmark,1
2016,SDN,Sudan,RUS,Russian Federation,SWE,Sweden,1
2016,SYR,Syrian Arab Rep.,TUR,Turkey,BEL,Belgium,271
2017,AFG,Afghanistan,RUS,Russian Federation,SWE,Sweden,2
2017,SYR,Syrian Arab Rep.,TUR,Turkey,NLD,Netherlands,2666
2017,IRN,Iran (Islamic Rep. of),TUR,Turkey,GBR,United Kingdom of Great Britain and Northern Ireland,33
2017,SYR,Syrian Arab Rep.,UKR,Ukraine,NOR,Norway,1
2017,IRQ,Iraq,TUR,Turkey,DEU,Germany,1
2017,SOM,Somalia,MLT,Malta,USA,United States of America,27
2017,SYR,Syrian Arab Rep.,TUR,Turkey,LTU,Lithuania,191
2017,ERI,Eritrea,TUR,Turkey,USA,United States of America,2
2017,SYR,Syrian Arab Rep.,TUR,Turkey,BEL,Belgium,706
2017,AFG,Afghanistan,TUR,Turkey,CAN,Canada,15
2017,ERI,Eritrea,MLT,Malta,USA,United States of America,11
2017,SYR,Syrian Arab Rep.,RUS,Russian Federation,SWE,Sweden,8
2017,AFG,Afghanistan,SRB,Serbia and Kosovo: S/RES/1244 (1999),NLD,Netherlands,1
2017,IRQ,Iraq,TUR,Turkey,FIN,Finland,1
2017,IRQ,Iraq,TUR,Turkey,GBR,United Kingdom of Great Britain and Northern Ireland,100
2017,IRQ,Iraq,TUR,Turkey,NOR,Norway,1
2017,SYR,Syrian Arab Rep.,TUR,Turkey,DEU,Germany,3433
2017,IRN,Iran (Islamic Rep. of),TUR,Turkey,CAN,Canada,42
2017,IRN,Iran (Islamic Rep. of),TUR,Turkey,USA,United States of America,618
2017,SYR,Syrian Arab Rep.,TUR,Turkey,EST,Estonia,143
2017,SYR,Syrian Arab Rep.,TUR,Turkey,MLT,Malta,11
2017,ERI,Eritrea,RUS,Russian Federation,SWE,Sweden,3
2017,SYR,Syrian Arab Rep.,RUS,Russian Federation,NLD,Netherlands,5
2017,SYR,Syrian Arab Rep.,TUR,Turkey,FIN,Finland,650
2017,SOM,Somalia,TUR,Turkey,GBR,United Kingdom of Great Britain and Northern Ireland,4
2017,SYR,Syrian Arab Rep.,TUR,Turkey,NOR,Norway,818
2017,IRQ,Iraq,TUR,Turkey,CAN,Canada,183
2017,IRQ,Iraq,TUR,Turkey,AUS,Australia,1
2017,IRQ,Iraq,TUR,Turkey,USA,United States of America,1437
2017,SYR,Syrian Arab Rep.,TUR,Turkey,AUT,Austria,245
2017,SDN,Sudan,RUS,Russian Federation,SWE,Sweden,1
2017,AFG,Afghanistan,SRB,Serbia and Kosovo: S/RES/1244 (1999),FIN,Finland,1
2017,SDN,Sudan,TUR,Turkey,GBR,United Kingdom of Great Britain and Northern Ireland,3
2017,SYR,Syrian Arab Rep.,SRB,Serbia and Kosovo: S/RES/1244 (1999),NOR,Norway,2
2017,SYR,Syrian Arab Rep.,TUR,Turkey,SVN,Slovenia,67
2017,SYR,Syrian Arab Rep.,TUR,Turkey,CAN,Canada,244
2017,SYR,Syrian Arab Rep.,TUR,Turkey,AUS,Australia,2
2017,SOM,Somalia,TUR,Turkey,USA,United States of America,45
2017,ERI,Eritrea,UKR,Ukraine,SWE,Sweden,1
2017,IRQ,Iraq,GEO,Georgia,SWE,Sweden,1
2017,AFG,Afghanistan,RUS,Russian Federation,FIN,Finland,3
2017,SYR,Syrian Arab Rep.,TUR,Turkey,GBR,United Kingdom of Great Britain and Northern Ireland,593
2017,IRN,Iran (Islamic Rep. of),ARM,Armenia,NOR,Norway,1
2017,IRN,Iran (Islamic Rep. of),TUR,Turkey,LUX,Luxembourg,1
2017,AFG,Afghanistan,SRB,Serbia and Kosovo: S/RES/1244 (1999),CAN,Canada,3
2017,AFG,Afghanistan,SRB,Serbia and Kosovo: S/RES/1244 (1999),AUS,Australia,2
2017,SDN,Sudan,TUR,Turkey,USA,United States of America,2
2017,SOM,Somalia,UKR,Ukraine,SWE,Sweden,6
2017,SYR,Syrian Arab Rep.,TUR,Turkey,ITA,Italy,102
2017,IRQ,Iraq,ARM,Armenia,SWE,Sweden,1
2017,SYR,Syrian Arab Rep.,RUS,Russian Federation,FIN,Finland,6
2017,AFG,Afghanistan,UKR,Ukraine,USA,United States of America,10
2017,IRQ,Iraq,TUR,Turkey,LUX,Luxembourg,1
2017,IRN,Iran (Islamic Rep. of),ARM,Armenia,CAN,Canada,2
2017,SYR,Syrian Arab Rep.,TUR,Turkey,ROU,Romania,48
2017,SYR,Syrian Arab Rep.,TUR,Turkey,USA,United States of America,90
2017,SYR,Syrian Arab Rep.,UKR,Ukraine,SWE,Sweden,1
2017,SYR,Syrian Arab Rep.,ARM,Armenia,FIN,Finland,1
2017,SYR,Syrian Arab Rep.,TUR,Turkey,HRV,Croatia,157
2017,SYR,Syrian Arab Rep.,TUR,Turkey,FRA,France,2351
2017,COD,Dem. Rep. of the Congo,UKR,Ukraine,USA,United States of America,2
2017,SYR,Syrian Arab Rep.,TUR,Turkey,LUX,Luxembourg,149
2017,SYR,Syrian Arab Rep.,RUS,Russian Federation,USA,United States of America,33
2017,AFG,Afghanistan,UKR,Ukraine,SWE,Sweden,6
2017,IRN,Iran (Islamic Rep. of),ARM,Armenia,FIN,Finland,1
2017,AFG,Afghanistan,SRB,Serbia and Kosovo: S/RES/1244 (1999),FRA,France,2
2017,SOM,Somalia,UKR,Ukraine,USA,United States of America,8
2017,SDN,Sudan,RUS,Russian Federation,USA,United States of America,2
2017,SDN,Sudan,UKR,Ukraine,SWE,Sweden,1
2017,SYR,Syrian Arab Rep.,TUR,Turkey,CYP,Cyprus,6
2017,SDN,Sudan,UKR,Ukraine,USA,United States of America,1
2017,SYR,Syrian Arab Rep.,TUR,Turkey,LVA,Latvia,65
2017,SYR,Syrian Arab Rep.,TUR,Turkey,ESP,Spain,399
2017,ERI,Eritrea,RUS,Russian Federation,USA,United States of America,1
2017,SYR,Syrian Arab Rep.,TUR,Turkey,SWE,Sweden,440
2017,AFG,Afghanistan,TUR,Turkey,USA,United States of America,654
2017,SYR,Syrian Arab Rep.,TUR,Turkey,PRT,Portugal,205
2017,AFG,Afghanistan,TUR,Turkey,GBR,United Kingdom of Great Britain and Northern Ireland,70
2017,AFG,Afghanistan,RUS,Russian Federation,USA,United States of America,15
2017,AFG,Afghanistan,SRB,Serbia and Kosovo: S/RES/1244 (1999),SWE,Sweden,24
2017,IRN,Iran (Islamic Rep. of),TUR,Turkey,NLD,Netherlands,3
2017,COD,Dem. Rep. of the Congo,TUR,Turkey,USA,United States of America,1
2017,AFG,Afghanistan,UKR,Ukraine,CAN,Canada,1
2018,SOM,Somalia,TUR,Turkey,CAN,Canada,3
2018,SYR,Syrian Arab Rep.,TUR,Turkey,USA,United States of America,24
2018,SYR,Syrian Arab Rep.,TUR,Turkey,SWE,Sweden,640
2018,COD,Dem. Rep. of the Congo,RUS,Russian Federation,FIN,Finland,1
2018,SOM,Somalia,MLT,Malta,USA,United States of America,2
2018,SYR,Syrian Arab Rep.,TUR,Turkey,PRT,Portugal,99
2018,SYR,Syrian Arab Rep.,TUR,Turkey,CAN,Canada,966
2018,SYR,Syrian Arab Rep.,TUR,Turkey,LTU,Lithuania,13
2018,SYR,Syrian Arab Rep.,TUR,Turkey,BEL,Belgium,692
2018,AFG,Afghanistan,UKR,Ukraine,USA,United States of America,4
2018,SYR,Syrian Arab Rep.,TUR,Turkey,DEU,Germany,3928
2018,ERI,Eritrea,UKR,Ukraine,NZL,New Zealand,1
2018,SYR,Syrian Arab Rep.,TUR,Turkey,EST,Estonia,88
2018,IRN,Iran (Islamic Rep. of),UKR,Ukraine,USA,United States of America,1
2018,SYR,Syrian Arab Rep.,TUR,Turkey,NLD,Netherlands,1702
2018,AFG,Afghanistan,TUR,Turkey,USA,United States of America,2149
2018,AFG,Afghanistan,SRB,Serbia and Kosovo: S/RES/1244 (1999),NLD,Netherlands,1
2018,COD,Dem. Rep. of the Congo,TUR,Turkey,USA,United States of America,3
2018,AFG,Afghanistan,TUR,Turkey,GBR,United Kingdom of Great Britain and Northern Ireland,66
2018,IRN,Iran (Islamic Rep. of),TUR,Turkey,NOR,Norway,4
2018,SYR,Syrian Arab Rep.,TUR,Turkey,AUS,Australia,1
2018,IRN,Iran (Islamic Rep. of),TUR,Turkey,ITA,Italy,3
2018,ERI,Eritrea,TUR,Turkey,USA,United States of America,1
2018,AFG,Afghanistan,UKR,Ukraine,SWE,Sweden,1
2018,IRN,Iran (Islamic Rep. of),TUR,Turkey,GBR,United Kingdom of Great Britain and Northern Ireland,21
2018,AFG,Afghanistan,SRB,Serbia and Kosovo: S/RES/1244 (1999),NOR,Norway,1
2018,SYR,Syrian Arab Rep.,TUR,Turkey,BGR,Bulgaria,66
2018,AFG,Afghanistan,TUR,Turkey,CAN,Canada,125
2018,AFG,Afghanistan,SRB,Serbia and Kosovo: S/RES/1244 (1999),SWE,Sweden,7
2018,SYR,Syrian Arab Rep.,TUR,Turkey,ITA,Italy,118
2018,IRN,Iran (Islamic Rep. of),TUR,Turkey,USA,United States of America,161
2018,AFG,Afghanistan,TUR,Turkey,SWE,Sweden,47
2018,IRQ,Iraq,TUR,Turkey,GBR,United Kingdom of Great Britain and Northern Ireland,110
2018,COD,Dem. Rep. of the Congo,RUS,Russian Federation,NOR,Norway,1
2018,SYR,Syrian Arab Rep.,TUR,Turkey,HRV,Croatia,330
2018,SYR,Syrian Arab Rep.,SRB,Serbia and Kosovo: S/RES/1244 (1999),SWE,Sweden,1
2018,ERI,Eritrea,TUR,Turkey,CAN,Canada,1
2018,IRQ,Iraq,TUR,Turkey,USA,United States of America,945
2018,IRN,Iran (Islamic Rep. of),TUR,Turkey,SWE,Sweden,11
2018,SYR,Syrian Arab Rep.,TUR,Turkey,FIN,Finland,622
2018,SYR,Syrian Arab Rep.,TUR,Turkey,GBR,United Kingdom of Great Britain and Northern Ireland,401
2018,SYR,Syrian Arab Rep.,RUS,Russian Federation,NOR,Norway,2
2018,SYR,Syrian Arab Rep.,TUR,Turkey,FRA,France,1418
2018,SYR,Syrian Arab Rep.,RUS,Russian Federation,SWE,Sweden,9
2018,IRN,Iran (Islamic Rep. of),TUR,Turkey,CAN,Canada,223
2018,SOM,Somalia,TUR,Turkey,USA,United States of America,34
2018,IRQ,Iraq,TUR,Turkey,SWE,Sweden,2
2018,SYR,Syrian Arab Rep.,SRB,Serbia and Kosovo: S/RES/1244 (1999),FIN,Finland,5
2018,AFG,Afghanistan,SRB,Serbia and Kosovo: S/RES/1244 (1999),FRA,France,7
2018,SYR,Syrian Arab Rep.,TUR,Turkey,LVA,Latvia,4
2018,AFG,Afghanistan,RUS,Russian Federation,USA,United States of America,13
2018,COD,Dem. Rep. of the Congo,RUS,Russian Federation,SWE,Sweden,5
2018,IRQ,Iraq,TUR,Turkey,CAN,Canada,489
2018,SYR,Syrian Arab Rep.,TUR,Turkey,ESP,Spain,263
2018,SDN,Sudan,TUR,Turkey,USA,United States of America,7
2018,SDN,Sudan,TUR,Turkey,SWE,Sweden,5
2018,AFG,Afghanistan,SRB,Serbia and Kosovo: S/RES/1244 (1999),FIN,Finland,1
2018,SYR,Syrian Arab Rep.,RUS,Russian Federation,USA,United States of America,2
2018,IRQ,Iraq,TUR,Turkey,PRT,Portugal,108
2019,SYR,Syrian Arab Rep.,TUR,Turkey,SWE,Sweden,699
2019,IRN,Iran (Islamic Rep. of),TUR,Turkey,ESP,Spain,83
2019,IRQ,Iraq,TUR,Turkey,GBR,United Kingdom of Great Britain and Northern Ireland,57
2019,AFG,Afghanistan,SRB,Serbia and Kosovo: S/RES/1244 (1999),FRA,France,1
2019,SYR,Syrian Arab Rep.,RUS,Russian Federation,SWE,Sweden,1
2019,SYR,Syrian Arab Rep.,TUR,Turkey,ESP,Spain,518
2019,IRN,Iran (Islamic Rep. of),TUR,Turkey,GBR,United Kingdom of Great Britain and Northern Ireland,5
2019,SYR,Syrian Arab Rep.,TUR,Turkey,FIN,Finland,547
2019,AFG,Afghanistan,TUR,Turkey,USA,United States of America,3132
2019,IRQ,Iraq,TUR,Turkey,PRT,Portugal,265
2019,IRN,Iran (Islamic Rep. of),SRB,Serbia and Kosovo: S/RES/1244 (1999),FRA,France,1
2019,IRN,Iran (Islamic Rep. of),ARM,Armenia,SWE,Sweden,1
2019,IRQ,Iraq,TUR,Turkey,CAN,Canada,144
2019,IRQ,Iraq,TUR,Turkey,ESP,Spain,1
2019,AFG,Afghanistan,TUR,Turkey,GBR,United Kingdom of Great Britain and Northern Ireland,10
2019,SYR,Syrian Arab Rep.,RUS,Russian Federation,FIN,Finland,3
2019,SYR,Syrian Arab Rep.,TUR,Turkey,USA,United States of America,4
2019,SYR,Syrian Arab Rep.,TUR,Turkey,PRT,Portugal,422
2019,SYR,Syrian Arab Rep.,TUR,Turkey,BEL,Belgium,468
2019,SYR,Syrian Arab Rep.,TUR,Turkey,DEU,Germany,2669
2019,SYR,Syrian Arab Rep.,TUR,Turkey,NZL,New Zealand,11
2019,IRN,Iran (Islamic Rep. of),TUR,Turkey,CAN,Canada,87
2019,ERI,Eritrea,TUR,Turkey,USA,United States of America,1
2019,SYR,Syrian Arab Rep.,TUR,Turkey,EST,Estonia,5
2019,SOM,Somalia,TUR,Turkey,CAN,Canada,13
2019,IRQ,Iraq,TUR,Turkey,DEU,Germany,3
2019,IRQ,Iraq,TUR,Turkey,USA,United States of America,37
2019,SDN,Sudan,TUR,Turkey,CAN,Canada,4
2019,SYR,Syrian Arab Rep.,TUR,Turkey,NLD,Netherlands,799
2019,IRN,Iran (Islamic Rep. of),TUR,Turkey,USA,United States of America,8
2019,SYR,Syrian Arab Rep.,TUR,Turkey,CAN,Canada,1571
2019,SOM,Somalia,MLT,Malta,USA,United States of America,3
2019,SYR,Syrian Arab Rep.,TUR,Turkey,ROU,Romania,69
2019,IRN,Iran (Islamic Rep. of),TUR,Turkey,AUS,Australia,86
2019,AFG,Afghanistan,TUR,Turkey,CAN,Canada,3
2019,SYR,Syrian Arab Rep.,TUR,Turkey,BGR,Bulgaria,167
2019,SYR,Syrian Arab Rep.,TUR,Turkey,AUS,Australia,2
2019,SYR,Syrian Arab Rep.,TUR,Turkey,HRV,Croatia,41
2019,SYR,Syrian Arab Rep.,TUR,Turkey,ITA,Italy,31
2019,IRQ,Iraq,TUR,Turkey,AUS,Australia,129
2019,SOM,Somalia,TUR,Turkey,GBR,United Kingdom of Great Britain and Northern Ireland,4
2019,SYR,Syrian Arab Rep.,TUR,Turkey,GBR,United Kingdom of Great Britain and Northern Ireland,200
2019,SYR,Syrian Arab Rep.,TUR,Turkey,FRA,France,590